r_id;s_id;Table1_total_values;Table2_total_values;Distinct_values_T1;Distinct_values_T2;Shared_values;Estimated_mapping_size;Mapping_density_ratio
id_csv_licensed.zip_0022000264.csv;id_csv_licensed.zip_boxscore_0021600073_1.csv;728;754;128;161;34;44558;0.08117512461013787
id_csv_licensed.zip_0021500698.csv;id_csv_licensed.zip_0021800527.csv;754;754;158;163;65;35003;0.0615690675372373
id_csv_licensed.zip_mdl_question_133.csv;parent_csv_licensed.zip_mdl_question_802.csv;440;440;110;110;110;14014;0.07238636363636364
then_csv_licensed.zip_P08-1028_aakansha_240.csv;whole_csv_licensed.zip_P08-1028_swastika_151.csv;187;198;76;78;52;1701;0.045940690325717064
data_rate_csv_licensed.zip_W11-2123_vardha_45.csv;data_rate_csv_licensed.zip_W11-2123_vardha_48.csv;220;220;98;98;98;2976;0.06148760330578512
id_csv_licensed.zip_0021800023.csv;id_csv_licensed.zip_boxscore_0021800156.csv;754;696;146;152;48;10338;0.019699533522363488
then_csv_licensed.zip_A00-2018_772.csv;then_csv_licensed.zip_A00-2018_sweta_67.csv;176;176;75;88;56;1493;0.04819860537190083
show_time_csv_licensed.zip_P05-1013.annv3_76.csv;show_time_csv_licensed.zip_P05-1013_swastika_202.csv;220;220;118;94;70;2422;0.050041322314049584
seek_time_csv_licensed.zip_PL1331LAGSMPMH.csv;seek_time_csv_licensed.zip_PL1331LAGTSP1H.csv;13661;11818;1488;1474;748;37215683;0.23051517297165763
id_csv_licensed.zip_7246.csv;id_csv_licensed.zip_fm_summary_map_74.csv;208;378;61;44;27;1545;0.0196504884004884
seek_time_csv_licensed.zip_PL1331LAGRKHWH.csv;seek_time_csv_licensed.zip_PL2331LAGSTBZJ.csv;13642;13015;1593;1516;833;39606832;0.22307345234426934
id_csv_licensed.zip_ir.model.access_37217.csv;id_csv_licensed.zip_ir.model.access_52150.csv;56;80;21;29;19;670;0.14955357142857142
seek_time_csv_licensed.zip_PL1331LAGRHDZH.csv;seek_time_csv_licensed.zip_PL1331LAGTVSMH.csv;9367;12065;1057;1446;556;28586240;0.2529467997246862
then_csv_licensed.zip_Gibarch 3 sides - DE dead base_41.csv;then_csv_licensed.zip_Gibarch 4 sides - DE dead base_6.csv;125;144;91;102;80;249;0.013833333333333333
seek_time_csv_licensed.zip_PL1331LAGSEDAH.csv;seek_time_csv_licensed.zip_PL2331LAGN185J.csv;12274;11286;1518;1469;721;35040141;0.2529529101465501
id_csv_licensed.zip_halo_85010638218_particle_ID.csv;id_csv_licensed.zip_halo_85011024074_particle_ID.csv;92;88;47;45;14;2037;0.25160573122529645
in_time_csv_licensed.zip_0224_020835_InitializeSampleCC.csv;real_time_csv_licensed.zip_0224_155752_InitializeSampleCC.csv;164;164;146;156;86;96;0.003569303985722784
id_csv_licensed.zip_iaa_batman13.csv;object_csv_licensed.zip_Artificial Intelligence_train_2_1.csv;253;798;37;22;10;158;0.0007825888832753822
id_csv_licensed.zip_0021600324.csv;id_csv_licensed.zip_boxscore_0021601226.csv;725;754;154;152;79;47030;0.08603311076557212
id_csv_licensed.zip_requested_services_243.csv;id_csv_licensed.zip_requested_services_41.csv;900;400;270;203;203;2642;0.007338888888888889
id_csv_licensed.zip_0021600813.csv;id_csv_licensed.zip_boxscore_0021500970.csv;754;754;169;152;65;36246;0.06375546158771257
growth_rate_csv_licensed.zip_American Samoa_1.csv;growth_rate_csv_licensed.zip_Guadeloupe_3.csv;4536;5544;490;618;384;8509626;0.3383874172564649
id_csv_licensed.zip_hipc_gene_24912498_3.csv;id_csv_licensed.zip_hipc_gene_24912498_7.csv;273;312;85;87;71;18468;0.21682163989856298
id_csv_licensed.zip_halo_85009068456_particle_ID.csv;id_csv_licensed.zip_halo_85013003158_particle_ID_1.csv;110;72;56;37;15;1994;0.25176767676767675
real_time_csv_licensed.zip_0201_065550_InitializeSampleRD_1.csv;real_time_csv_licensed.zip_0210_075134_InitializeSampleHD.csv;164;164;132;130;93;125;0.004647531231409875
data_rate_csv_licensed.zip_J01-2004_36.csv;show_time_csv_licensed.zip_J01-2004_760.csv;187;187;99;97;61;1638;0.046841488175240927
real_time_csv_licensed.zip_0204_040912_InitializeSampleRD.csv;real_time_csv_licensed.zip_0224_143242_InitializeSampleCC.csv;164;164;154;132;88;101;0.003755205234979179
data_rate_csv_licensed.zip_NAICS_data_3044_3.csv;processing_time_csv_licensed.zip_NAICS_data_6161_38.csv;2332;2442;917;938;478;98147;0.0172346641043039
seek_time_csv_licensed.zip_PL2331LAH45V9J.csv;seek_time_csv_licensed.zip_PL2331LAHDWZAJ.csv;1577;1121;183;154;105;493795;0.27932472648469836
id_csv_licensed.zip_halo_85011024270_particle_ID.csv;id_csv_licensed.zip_halo_85011245837_particle_ID.csv;88;86;45;44;14;1905;0.2517177589852008
data_rate_csv_licensed.zip_W11-2123_826.csv;data_rate_csv_licensed.zip_W11-2123_aakansha_170.csv;220;220;115;91;68;2386;0.04929752066115702
seek_time_csv_licensed.zip_PL1331LAGT9M4H.csv;seek_time_csv_licensed.zip_PL2331LAGMYHRJ.csv;12863;15010;1473;1682;914;51153781;0.2649444204265492
id_csv_licensed.zip_0021900043.csv;parent_csv_licensed.zip_fifa-tree.csv;754;155;158;34;12;426;0.003645075725164713
seek_time_csv_licensed.zip_PL1331LAHD5YVH.csv;seek_time_csv_licensed.zip_PL2331LAH8GSEJ.csv;399;399;53;57;40;51631;0.32431328948938765
whole_csv_licensed.zip_D09-1092.annv3_36.csv;whole_csv_licensed.zip_D09-1092.annv3_67.csv;209;209;106;101;63;2379;0.05446303884984318
in_time_csv_licensed.zip_weather-2014-02-10_86.csv;in_time_csv_licensed.zip_wunderground_2009_03_28_1.csv;448;476;156;181;72;2537;0.011896946278511405
id_csv_licensed.zip_language_3067.csv;id_csv_licensed.zip_language_4809.csv;1218;1218;1218;1218;1081;1081;0.0007286703821441379
id_csv_licensed.zip_0021501180.csv;id_csv_licensed.zip_0022000398.csv;725;754;160;159;63;35307;0.06458794475441325
then_csv_licensed.zip_P08-1102_swastika_34.csv;then_csv_licensed.zip_P08-1102_sweta_74.csv;176;176;75;83;53;1284;0.04145144628099173
id_csv_licensed.zip_da-DK_207.csv;id_csv_licensed.zip_da-DK_325.csv;87;90;77;81;64;93;0.011877394636015325
id_csv_licensed.zip_boxscore_0021600375.csv;id_csv_licensed.zip_boxscore_0021800288.csv;725;754;151;159;78;41554;0.07601573218695692
abstraction_csv_licensed.zip_words_7.csv;id_csv_licensed.zip__N_simu_ids_11.csv;3274;1873;3239;1873;1637;1637;0.00026695141484249865
id_csv_licensed.zip_0021801104_12.csv;id_csv_licensed.zip_boxscore_0021400429.csv;725;754;157;156;60;45887;0.08394219335955365
then_csv_licensed.zip_A00-2018_akanksha_157.csv;then_csv_licensed.zip_A00-2018_vardha_191.csv;165;198;76;89;55;1844;0.05644322007958372
show_time_csv_licensed.zip_J01-2004_aakansha_143.csv;then_csv_licensed.zip_J01-2004_aakansha_119.csv;187;187;86;86;86;1963;0.05613543424175699
id_csv_licensed.zip_0021600328_1.csv;id_csv_licensed.zip_0021600721_2.csv;576;608;230;302;60;12071;0.03446808753654971
seek_time_csv_licensed.zip_PL1331LAGSAA5H.csv;seek_time_csv_licensed.zip_WD-WCC4N0876416.csv;13186;13775;1433;1493;698;52073574;0.28669010717245896
data_rate_csv_licensed.zip_J01-2004.annv3_65.csv;then_csv_licensed.zip_J01-2004_324.csv;187;187;99;95;44;1621;0.04635534330406932
id_csv_licensed.zip_0021900327_5.csv;id_csv_licensed.zip_boxscore_0021501209.csv;754;754;164;165;61;37640;0.06620745942066714
data_rate_csv_licensed.zip_A00-2018_1026.csv;then_csv_licensed.zip_A00-2018_976.csv;176;176;90;93;56;1500;0.048424586776859506
object_csv_licensed.zip_amstream.dll.csv__1433356822__.csv;object_csv_licensed.zip_mydocs.dll.csv__179675412__.csv;858;1232;94;145;45;17386;0.01644756758393122
id_csv_licensed.zip_technician_shifts_154.csv;living_thing_csv_licensed.zip_2002-04-06.csv;300;600;120;294;59;1050;0.005833333333333334
id_csv_licensed.zip_Designite_MonkeyApp.Droid_MethodMetrics_1.csv;id_csv_licensed.zip_Designite_XLabs.Settings.NUnit.Droid_MethodMetrics_1.csv;186;174;25;24;21;2412;0.07452725250278086
id_csv_licensed.zip_20200511_hrr_smoothed_ili.csv;id_csv_licensed.zip_dispat.csv;1485;2000;352;501;314;21973;0.007398316498316499
id_csv_licensed.zip_ir.model.access_90172.csv;id_csv_licensed.zip_ir.model.access_94885.csv;176;208;58;69;57;5159;0.14092548076923078
object_csv_licensed.zip_licenses_38.csv;parent_csv_licensed.zip_licenses_58.csv;3447;3666;1558;1642;1487;991352;0.07845021588702496
seek_time_csv_licensed.zip_WD-WCAWZ0856003.csv;seek_time_csv_licensed.zip_WD-WCAWZ1569254.csv;5814;4940;681;542;270;10517582;0.3661962817657783
id_csv_licensed.zip_Enrollment_28.csv;object_csv_licensed.zip_Data Communications and Computer Networks_test_1.csv;426;140;11;11;6;204;0.003420523138832998
id_csv_licensed.zip_0021900802_1.csv;id_csv_licensed.zip_0021900815_4.csv;544;576;261;279;63;8360;0.026679942810457515
id_csv_licensed.zip_0021900733_10.csv;id_csv_licensed.zip_boxscore_0021700827.csv;696;696;155;149;61;32033;0.06612704782666139
id_csv_licensed.zip_2031017-mz17-le-unit2-exploring-telephone-tariffs-20181011-20h15m.csv;id_csv_licensed.zip_2031017-mz17-le-unit4-finding-postal-charges-20181214-16h16m_1.csv;112;166;18;17;12;9078;0.48827452667814114
object_csv_licensed.zip_Configuration1_window15_split3_typetypetest_projectpbeans1.0.csv;object_csv_licensed.zip_Configuration1_window5_split4_typetypetest_projectpbeans1.0_1.csv;288;288;73;73;73;8156;0.09833140432098765
in_time_csv_licensed.zip_0130_185136_InitializeSampleGD.csv;in_time_csv_licensed.zip_0210_113940_InitializeSampleHD.csv;164;164;154;153;94;106;0.003941106484235574
seek_time_csv_licensed.zip_PL1331LAHBN9WH.csv;seek_time_csv_licensed.zip_PL2331LAHAZRKJ.csv;969;969;129;133;118;272569;0.29028788203130906
id_csv_licensed.zip_halo_85009562122_particle_ID.csv;id_csv_licensed.zip_halo_85010638239_particle_ID.csv;104;92;53;47;14;2405;0.2513586956521739
object_csv_licensed.zip_SDFLauncher.dll.csv__1881630544__.csv;object_csv_licensed.zip_mycomput.dll.csv__3974887723__.csv;418;1067;59;113;24;3684;0.00825997856531078
speed_of_light_csv_licensed.zip_2017-05-18.csv;speed_of_light_csv_licensed.zip_2018-01-30_1.csv;5478;4180;535;450;278;668036;0.0291743747499786
show_time_csv_licensed.zip_W99-0623_vardha_135.csv;then_csv_licensed.zip_W99-0623_swastika_221.csv;198;187;90;74;53;1929;0.052098525360557445
id_csv_licensed.zip_0021800558_5.csv;id_csv_licensed.zip_0021800767_6.csv;725;725;155;161;61;37701;0.07172604042806183
processing_time_csv_licensed.zip_P05-1013_swastika_51.csv;thing_csv_licensed.zip_P05-1013_118.csv;220;220;94;119;71;2432;0.05024793388429752
id_csv_licensed.zip_0021700709.csv;id_csv_licensed.zip_0021800214.csv;696;725;155;162;57;28941;0.057354340071343636
seek_time_csv_licensed.zip_PL1311LAG3DB8H.csv;seek_time_csv_licensed.zip_PL2331LAGUGUHJ.csv;12065;12236;1295;1401;573;14729819;0.09977703994395618
seek_time_csv_licensed.zip_PL1331LAGTU53H_1.csv;seek_time_csv_licensed.zip_PL2331LAGN1B4J.csv;12711;15010;1432;1676;762;41928081;0.21975793967580734
id_csv_licensed.zip_technician_shifts_154.csv;id_csv_licensed.zip_technician_shifts_416.csv;300;300;120;121;110;760;0.008444444444444444
id_csv_licensed.zip_requested_services_102.csv;thing_csv_licensed.zip_58891288_0_1117541047012405958_1.csv;800;500;270;367;139;378;0.000945
seek_time_csv_licensed.zip_PL1331LAGM2ZPH.csv;seek_time_csv_licensed.zip_PL1331LAGT4XSH.csv;14763;12084;1849;1403;774;45977817;0.25772883522582996
processing_time_csv_licensed.zip_J01-2004_swastika_215.csv;then_csv_licensed.zip_J01-2004_aakansha_92.csv;187;187;75;86;62;1766;0.05050187308759187
real_time_csv_licensed.zip_0210_002803_InitializeSampleGD.csv;real_time_csv_licensed.zip_0225_070546_InitializeSampleCC.csv;164;164;137;142;98;216;0.008030933967876264
id_csv_licensed.zip_xP1_3.csv;real_time_csv_licensed.zip_2001_143.csv;1058;936;578;936;312;312;0.000315059861373661
id_csv_licensed.zip_0021800016.csv;id_csv_licensed.zip_boxscore_0041400175.csv;754;754;163;153;70;43938;0.07728542380513477
id_csv_licensed.zip_fr-CA_181.csv;id_csv_licensed.zip_fr-CA_185.csv;3;3;3;3;3;3;0.3333333333333333
seek_time_csv_licensed.zip_PL1331LAHD6X9H.csv;seek_time_csv_licensed.zip_PL2331LAHDKRVJ.csv;1121;1121;132;146;80;349510;0.27813034908140033
parent_csv_licensed.zip_Configuration1_window12_split2_typetypetest_projectpoi1.5.csv;parent_csv_licensed.zip_Configuration1_window6_split8_typetypetest_projectpoi1.5.csv;4656;4656;779;779;779;1045648;0.048234698456560504
in_time_csv_licensed.zip_0210_022150_InitializeSampleRD.csv;in_time_csv_licensed.zip_0222_190018_InitializeSampleCC.csv;164;164;132;136;95;112;0.004164187983343248
show_time_csv_licensed.zip_J01-2004_aakansha_110.csv;show_time_csv_licensed.zip_J01-2004_swastika_135.csv;187;187;86;75;62;1766;0.05050187308759187
data_rate_csv_licensed.zip_A00-2018_778.csv;thing_csv_licensed.zip_A00-2018_akanksha_189.csv;176;165;74;76;53;1439;0.049552341597796146
object_csv_licensed.zip_NaturalLanguage6.dll.csv__2132673271__.csv;object_csv_licensed.zip_WMALFXGFXDSP.dll.csv__3320227890__.csv;1826;968;201;116;81;30539;0.017277411675250966
object_csv_licensed.zip_funcs_by_name_105.csv;speed_of_light_csv_licensed.zip_funcs_by_name_121.csv;2942;2912;2829;2797;1429;1432;0.0001671509999178252
object_csv_licensed.zip_DesktopShellAppStateContract.dll.csv__3704950978__.csv;object_csv_licensed.zip_HvSocket.dll.csv__2569752232__.csv;946;715;116;92;75;11491;0.01698871952571741
id_csv_licensed.zip_0022001063.csv;show_time_csv_licensed.zip_P87-1015.annv3_34.csv;700;176;136;87;15;337;0.0027353896103896103
dead_air_csv_licensed.zip_1995-10-21.csv;show_time_csv_licensed.zip_1995-11-11.csv;600;600;293;296;251;2356;0.006544444444444445
processing_time_csv_licensed.zip_A97-1014.annv3_39.csv;processing_time_csv_licensed.zip_A97-1014_76.csv;154;154;84;82;51;1264;0.0532973519986507
id_csv_licensed.zip_ir.model.access_100799.csv;id_csv_licensed.zip_ir.model.access_100911.csv;368;368;128;128;128;19630;0.14495215028355388
object_csv_licensed.zip_Configuration2_window6_split9_typetest_projectsynapse1.1.csv;object_csv_licensed.zip_Configuration3_window8_split5_typetest_projectsynapse1.2.csv;5328;6144;833;966;582;1913048;0.058440031828703706
id_csv_licensed.zip_0021700951_7.csv;id_csv_licensed.zip_boxscore_0021401118.csv;754;696;158;151;74;39351;0.07498513674197384
processing_time_csv_licensed.zip_P08-1102_136.csv;then_csv_licensed.zip_P08-1102_615.csv;176;176;94;90;56;1460;0.047133264462809916
show_time_csv_licensed.zip_P05-1013_swastika_163.csv;thing_csv_licensed.zip_P05-1013.annv3_15.csv;220;220;94;112;70;2467;0.050971074380165286
data_rate_csv_licensed.zip_A00-2018_akanksha_28.csv;then_csv_licensed.zip_A00-2018_akanksha_178.csv;165;165;76;76;73;1584;0.05818181818181818
show_time_csv_licensed.zip_W99-0623_swastika_130.csv;then_csv_licensed.zip_W99-0623_swastika_277.csv;187;187;74;74;74;1905;0.05447682232834797
id_csv_licensed.zip_1628418_2.csv;id_csv_licensed.zip_203925.csv;1288;1456;225;248;76;100314;0.05349144256364753
id_csv_licensed.zip_0022000443.csv;id_csv_licensed.zip_44_582.csv;783;285;162;171;24;10992;0.049257242723667403
id_csv_licensed.zip_0021900251_7.csv;id_csv_licensed.zip_boxscore_0021700236.csv;725;754;162;168;65;36258;0.06632763193999817
seek_time_csv_licensed.zip_PL1331LAHBXGNH.csv;seek_time_csv_licensed.zip_PL2331LAH5LAHJ.csv;266;266;41;43;35;20841;0.29454745887274575
id_csv_licensed.zip_enemyencounter_3.csv;in_time_csv_licensed.zip_books_11.csv;640;90;46;85;30;210;0.0036458333333333334
processing_time_csv_licensed.zip_P11-1061_205.csv;then_csv_licensed.zip_P11-1061_swastika_45.csv;198;209;104;89;60;2045;0.04941762118795612
parent_csv_licensed.zip_Configuration1_window11_split13_typetypetest_projectpoi2.5.csv;parent_csv_licensed.zip_Configuration3_window2_split12_typetest_projectpoi1.5.csv;6744;5688;1126;963;543;1790725;0.04668224648924793
id_csv_licensed.zip_0021500188.csv;show_time_csv_licensed.zip_P87-1015_699.csv;754;176;156;80;18;410;0.003089582830962141
seek_time_csv_licensed.zip_PL1331LAGSHSPH.csv;seek_time_csv_licensed.zip_PL2331LAGSUXKJ.csv;12616;12255;1422;1478;732;37962093;0.24553598663157428
id_csv_licensed.zip_0021600338.csv;id_csv_licensed.zip_0021900800.csv;754;725;162;163;68;38806;0.07098874965700173
parent_csv_licensed.zip_Configuration1_window12_split2_typetypetest_projectpoi2.5.csv;parent_csv_licensed.zip_Configuration1_window6_split8_typetypetest_projectpoi1.5.csv;6744;4656;1126;779;479;1504150;0.047902768605821947
data_rate_csv_licensed.zip_W11-2123_734.csv;data_rate_csv_licensed.zip_W11-2123_aakansha_144.csv;220;220;103;91;68;2386;0.04929752066115702
id_csv_licensed.zip_0021500121.csv;id_csv_licensed.zip_0021900117_7.csv;754;725;156;165;59;35019;0.06406109942376292
object_csv_licensed.zip_04-05_198.csv;show_time_csv_licensed.zip_04-05_495.csv;1254;1254;570;570;570;88560;0.05631739200109888
parent_csv_licensed.zip_W99-0623_196.csv;then_csv_licensed.zip_W99-0623_513.csv;187;187;89;89;53;1718;0.04912922874546027
id_csv_licensed.zip_0021601062.csv;id_csv_licensed.zip_0021800345.csv;725;696;158;153;61;31773;0.0629667063020214
show_time_csv_licensed.zip_J01-2004_aakansha_112.csv;then_csv_licensed.zip_J01-2004_27.csv;187;187;86;86;62;1640;0.04689868168949641
